ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_1_PRE_KG,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2022,11,ICA,01,ICA,11,SANTIAGO,12848,00080,11,1,1, , ,1,1,1,1,VID,1192,PISCO,4133,120,000,BOTELLA,5,.62,115,000,15,00,1725,24.1935,5,000,0,000, 
2018,11,ICA,01,ICA,11,SANTIAGO,12848,00087,13,1,1,2,27.8406593406593,1,1,1,1,VID,1192,CACHINA,4104,5,000,PORRON,17,5,0,000, , , , ,5,000,0,000, 
2016,11,ICA,01,ICA,11,SANTIAGO,12849,00033,6,1,1,2,27.8406593406593,1,1,0,1,VID,1192,PISCO,4133,200,000,LITRO,14,1,150,000,18,00,2700, ,40,000,10,000, 
2014,11,ICA,01,ICA,11,SANTIAGO,12851,00053,10,1,1,2,32.4807692307692,1,1,0,1, , ,PISCO,4133,500,000,LITRO,14,1,500,000,10,000,5000, ,0,000,0,000,00
2021,11,ICA,01,ICA,11,SANTIAGO,12855,00002,1,1,1,2,36.3671328671329,1,1,0,1,VID,1192,PISCO,4133,200,000,KILOGRAMO,12,1,200,000,14,00,2800,14,0,000,0,000, 
2017,11,ICA,01,ICA,11,SANTIAGO,12855,00036,7,1,1,2,27.8406593406593,1,1,1,1,VID,1192,CACHINA,4104,2,500,PORRON,17,4,0,000, , , , ,2,500,0,000, 
2021,11,ICA,01,ICA,11,SANTIAGO,12855,00041,8,1,1,2,36.3671328671329,1,1,0,1,VID,1192,PISCO,4133,180,000,LITRO,14,1,150,000,20,00,3000,20,30,000,0,000, 
2021,11,ICA,01,ICA,11,SANTIAGO,12855,00048,9,1,1,2,36.3671328671329,1,1,0,1,VID,1192,PISCO,4133,580,000,LITRO,14,1,500,000,22,00,11000,22,80,000,0,000, 
2021,11,ICA,01,ICA,11,SANTIAGO,12855,00061,13,1,1,2,36.3671328671329,1,1,1,1,VID,1192,PISCO,4133,620,000,LITRO,14,1,600,000,22,00,13200,22,20,000,0,000, 
2022,11,ICA,01,ICA,11,SANTIAGO,12856,00012,3,1,1, , ,1,1,0,1,VID,1192,PISCO,4133,37,000,LITRO,14,1,0,000, , , , ,23,000,14,000, 
2021,11,ICA,01,ICA,11,SANTIAGO,12857,00055,6,1,1,2,30.7721893491124,1,1,1,1,VID,1192,PISCO,4133,80,000,LITRO,14,1,0,000, , , , ,50,000,30,000, 
2021,11,ICA,01,ICA,11,SANTIAGO,12857,00060,7,1,1,2,30.7721893491124,1,1,1,1,VID,1192,PISCO,4133,50,000,LITRO,14,1,37,500,22,00,825,22,12,500,0,000, 
2014,11,ICA,01,ICA,11,SANTIAGO,12857,00092,10,1,1,2,32.4807692307692,1,1,1,1, , ,PISCO,4133,2,000,PORRON,17,3.72,0,000, , , , ,2,000,0,000,00
2018,11,ICA,01,ICA,11,SANTIAGO,12860,00030,3,1,1,2,27.8406593406593,1,1,1,1,VID,1192,CACHINA,4104,56,000,LITRO,14,1,56,000,3,00,168, ,0,000,0,000, 
2019,11,ICA,01,ICA,11,SANTIAGO,12860,00030,3,1,1,2,27.8406593406593,1,1,1,1,VID,1192,CACHINA,4104,10,000,LITRO,14,1,0,000, , , , ,10,000,0,000, 
2016,11,ICA,01,ICA,11,SANTIAGO,12860,00050,6,1,1,2,27.8406593406593,1,1,0,1,VID,1192,PISCO,4133,520,000,LITRO,14,1,300,000,15,00,4500, ,200,000,20,000, 
2018,11,ICA,01,ICA,11,SANTIAGO,12860,00058,7,1,1,2,27.8406593406593,1,1,0,1,VID,1192,PISCO,4133,750,000,LITRO,14,1,750,000,20,00,15000, ,0,000,0,000, 
2017,11,ICA,01,ICA,11,SANTIAGO,12860,00058,7,1,1,2,27.8406593406593,1,1,0,1,VID,1192,PISCO,4133,40,000,PORRON,17,3.5,35,000,70,00,2450, ,0,000,5,000, 
2016,11,ICA,01,ICA,11,SANTIAGO,12860,00064,8,1,1,2,27.8406593406593,1,1,0,1,VID,1192,PISCO,4133,367,000,LITRO,14,1,200,000,15,00,3000, ,160,000,7,000, 
2019,11,ICA,01,ICA,11,SANTIAGO,12860,00064,8,1,1,2,27.8406593406593,1,1,0,1,VID,1192,CACHINA,4104,6,000,PORRON,17,4,0,000, , , , ,6,000,0,000, 
2017,11,ICA,01,ICA,11,SANTIAGO,12860,00092,9,1,1,2,27.8406593406593,1,1,0,1,VID,1192,PISCO,4133,20,000,PORRON,17,3.5,10,000,50,00,500, ,5,000,5,000, 
2018,11,ICA,01,ICA,11,SANTIAGO,12860,00092,9,1,1,2,27.8406593406593,1,1,0,1,VID,1192,PISCO,4133,125,000,LITRO,14,1,125,000,60,00,7500, ,0,000,0,000, 
2017,11,ICA,01,ICA,11,SANTIAGO,12860,00092,9,1,1,2,27.8406593406593,1,1,0,2,VID,1192,VINO,4139,20,000,PORRON,17,3.5,10,000,50,00,500, ,5,000,5,000, 
2016,11,ICA,01,ICA,11,SANTIAGO,12860,00126,12,1,1,2,27.8406593406593,1,1,0,1,VID,1192,PISCO,4133,42,000,LITRO,14,1,0,000, , , , ,40,000,2,000, 
2019,11,ICA,01,ICA,11,SANTIAGO,12860,00126,12,1,1,2,27.8406593406593,1,1,1,1,VID,1192,PISCO,4133,200,000,LITRO,14,1,171,000,15,00,2565,15,29,000,0,000, 
2017,11,ICA,01,ICA,11,SANTIAGO,12860,00126,12,1,1,2,27.8406593406593,1,1,1,1,VID,1192,PISCO,4133,164,000,LITRO,14,1,114,000,20,00,2280, ,25,000,25,000, 
2017,11,ICA,01,ICA,11,SANTIAGO,12860,00126,12,1,1,2,27.8406593406593,1,1,1,2,VID,1192,VINO,4139,400,000,LITRO,14,1,300,000,20,00,6000, ,50,000,50,000, 
2017,11,ICA,01,ICA,11,SANTIAGO,12860,00141,13,1,1,2,27.8406593406593,1,1,1,1,VID,1192,PISCO,4133,800,000,LITRO,14,1,800,000,15,00,12000, ,0,000,0,000, 
2018,11,ICA,01,ICA,11,SANTIAGO,12860,00141,13,1,1,2,27.8406593406593,1,1,1,1,VID,1192,PISCO,4133,50,000,PORRON,17,5,50,000,48,00,2400, ,0,000,0,000, 
2019,11,ICA,01,ICA,11,SANTIAGO,12862,00001,1,1,1,2,29.9822485207101,1,1,0,1,VID,1192,PISCO,4133,2000,000,LITRO,14,1,1989,000,12,00,23868,12,11,000,0,000, 
2014,11,ICA,01,ICA,11,SANTIAGO,12862,00031,5,1,1,2,48.7211538461539,1,1,1,1, , ,PISCO,4133,6,000,PORRON,17,3.72,6,000,60,000,360, ,0,000,0,000,00
2016,11,ICA,01,ICA,11,SANTIAGO,12863,00011,2,1,1,2,27.8406593406593,1,1,0,1,VID,1192,PISCO,4133,400,000,LITRO,14,1,400,000,15,00,6000, ,0,000,0,000, 
2015,11,ICA,01,ICA,11,SANTIAGO,12863,00038,0002,1,1,2,27.8406593407,1,1,0,1,VID,                                    1192,PISCO,4133,200,000,LITRO,14,1,200,000,13,000,2600, ,0,000,0,000, 
2016,11,ICA,01,ICA,04,OCUCAJE,12864,00061,6,1,1,2,29.9822485207101,1,1,0,1,VID,1192,PISCO,4133,130,000,LITRO,14,1,0,000, , , , ,100,000,30,000, 
2015,11,ICA,01,ICA,04,OCUCAJE,12864,00088,0012,1,1,2,27.8406593407,1,1,1,1,VID,                                    1192,PISCO,4133,30,000,BOTELLA,5,6.2,0,000, , , , ,10,000,20,000, 
2015,11,ICA,01,ICA,04,OCUCAJE,12864,00110,0014,1,1,2,27.8406593407,1,1,1,1,VID,                                    1192,PISCO,4133,50,000,PORRON,17,3.78,40,000,50,000,2000, ,6,000,4,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12865,00008,1,1,1,2,28.5741758241758,1,1,1,1,VID,1192,PISCO,4133,20,000,PORRON,17,4.5,10,000,50,00,500,11.1111,5,000,5,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12865,00008,1,1,1,2,28.5741758241758,1,1,1,2,VID,1192,VINO,4139,7,000,PORRON,17,4.5,0,000, , , , ,5,000,2,000, 
2018,11,ICA,01,ICA,04,OCUCAJE,12865,00026,4,1,1,2,27.8406593406593,1,1,1,1,VID,1192,PISCO,4133,100,000,LITRO,14,1,50,000,20,00,1000, ,20,000,30,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12865,00062,8,1,1,2,28.5741758241758,1,1,0,1,VID,1192,PISCO,4133,480,000,LITRO,14,1,300,000,16,00,4800,16,100,000,80,000, 
2018,11,ICA,01,ICA,04,OCUCAJE,12865,00067,9,1,1,2,27.8406593406593,1,1,1,1,VID,1192,PISCO,4133,90,000,LITRO,14,1,40,000,18,00,720, ,50,000,0,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12865,00090,12,1,1,2,28.5741758241758,1,1,0,1,VID,1192,PISCO,4133,18,000,LITRO,14,1,0,000, , , , ,10,000,8,000, 
2018,11,ICA,01,ICA,04,OCUCAJE,12865,00105,13,1,1,2,27.8406593406593,1,1,1,1,VID,1192,VINO,4139,10,000,PORRON,17,4,5,000,50,00,250, ,3,000,2,000, 
2018,11,ICA,01,ICA,04,OCUCAJE,12865,00105,13,1,1,2,27.8406593406593,1,1,1,2,VID,1192,PISCO,4133,3,000,PORRON,17,4,0,000, , , , ,3,000,0,000, 
2017,11,ICA,01,ICA,04,OCUCAJE,12866,00003,1,1,1,2,27.8406593406593,1,1,0,1,VID,1192,PISCO,4133,125,000,LITRO,14,1,100,000,20,00,2000, ,25,000,0,000, 
2018,11,ICA,01,ICA,04,OCUCAJE,12866,00008,1,1,1,2,27.8406593406593,1,1,0,1,VID,1192,PISCO,4133,284,000,LITRO,14,1,200,000,20,00,4000, ,20,000,64,000, 
2015,11,ICA,01,ICA,04,OCUCAJE,12866,00013,0002,1,1,2,29.9822485207,1,1,1,1,VID,                                    1192,PISCO,4133,125,000,LITRO,14,1,0,000, , , , ,50,000,75,000, 
2015,11,ICA,01,ICA,04,OCUCAJE,12866,00057,0008,1,1,2,29.9822485207,1,1,1,1,VID,                                    1192,PISCO,4133,37,000,LITRO,14,1,0,000, , , , ,20,000,17,000, 
2018,11,ICA,01,ICA,04,OCUCAJE,12866,00060,6,1,1,2,27.8406593406593,1,1,0,1,CIRUELA AGRIA,1125,FRUTAS SECAS,4110,7,000,KILO,12,1,0,000, , , , ,3,500,3,500, 
2018,11,ICA,01,ICA,04,OCUCAJE,12866,00063,7,1,1,2,27.8406593406593,1,1,0,1,CIRUELA AGRIA,1125,FRUTAS SECAS,4110,3,000,KILO,12,1,0,000, , , , ,3,000,0,000, 
2017,11,ICA,01,ICA,04,OCUCAJE,12866,00074,10,1,1,2,27.8406593406593,1,1,0,1,VID,1192,PISCO,4133,60,000,LITRO,14,1,50,000,22,00,1100, ,10,000,0,000, 
2015,11,ICA,01,ICA,04,OCUCAJE,12866,00077,0009,1,1,2,29.9822485207,1,1,1,1,VID,                                    1192,PISCO,4133,87,000,LITRO,14,1,40,000,20,000,800, ,27,000,20,000, 
2018,11,ICA,01,ICA,04,OCUCAJE,12866,00078,9,1,1,2,27.8406593406593,1,1,1,1,"CIRUELA AGRIA, HIGUERA","1125,1136",FRUTAS SECAS,4110,5,000,KILO,12,1,0,000, , , , ,2,000,3,000, 
2015,11,ICA,01,ICA,04,OCUCAJE,12866,00090,0012,1,1,2,29.9822485207,1,1,1,1,VID,                                    1192,PISCO,4133,87,000,LITRO,14,1,0,000, , , , ,40,000,47,000, 
2022,11,ICA,01,ICA,04,OCUCAJE,12866,00095,8,1,1, , ,1,1,0,1,VID,1192,PISCO,4133,125,000,LITRO,14,1,125,000,20,00,2500,20,0,000,0,000, 
2022,11,ICA,01,ICA,04,OCUCAJE,12866,00101,10,1,1, , ,1,1,0,1,VID,1192,PISCO,4133,375,000,LITRO,14,1,375,000,25,00,9375,25,0,000,0,000, 
2022,11,ICA,01,ICA,04,OCUCAJE,12866,00102,11,1,1, , ,1,1,0,1,VID,1192,PISCO,4133,57,000,LITRO,14,1,57,000,20,00,1140,20,0,000,0,000, 
2014,11,ICA,01,ICA,04,OCUCAJE,12867,00043,6,1,1,2,43.3076923076923,1,1,1,2, , ,MAIZ MOTE (PELADO),4122,15,000,KILO,12,1,0,000, , , , ,15,000,0,000,00
2014,11,ICA,01,ICA,04,OCUCAJE,12867,00101,11,1,1,2,43.3076923076923,1,1,0,1, , ,FRUTAS SECAS,4110,500,000,KILO,12,1,0,000, , , , ,500,000,0,000,00
2018,11,ICA,01,ICA,04,OCUCAJE,12869,00003,1,1,1,2,27.8406593406593,1,1,1,1,HIGUERA,1136,FRUTAS SECAS,4110,45,000,KILO,12,1,45,000,7,00,315, ,0,000,0,000, 
2018,11,ICA,01,ICA,04,OCUCAJE,12869,00058,10,1,1,2,27.8406593406593,1,1,0,1,VID,1192,PISCO,4133,30,000,LITRO,14,1,20,000,20,00,400, ,7,000,3,000, 
2018,11,ICA,01,ICA,04,OCUCAJE,12869,00058,10,1,1,2,27.8406593406593,1,1,0,2,VID,1192,VINO,4139,20,000,LITRO,14,1,10,000,20,00,200, ,5,000,5,000, 
2017,11,ICA,01,ICA,04,OCUCAJE,12870,00001,1,1,1,2,27.8406593406593,1,1,0,1,VID,1192,PISCO,4133,100,000,BOTELLA,5,.65,15,000,15,00,225, ,25,000,60,000, 
2022,11,ICA,01,ICA,04,OCUCAJE,12870,00020,3,1,1, , ,1,1,0,1,VID,1192,PISCO,4133,50,000,PORRON,17,3,25,000,60,00,1500,20,25,000,0,000, 
2017,11,ICA,01,ICA,04,OCUCAJE,12870,00024,4,1,1,2,27.8406593406593,1,1,0,1,VID,1192,PISCO,4133,1680,000,BOTELLA,5,.65,1600,000,25,00,40000, ,20,000,60,000, 
2022,11,ICA,01,ICA,04,OCUCAJE,12870,00025,4,1,1, , ,1,1,0,1,VID,1192,PISCO,4133,3,000,PORRON,17,4,3,000,80,00,240,20,0,000,0,000, 
2022,11,ICA,01,ICA,04,OCUCAJE,12870,00026,5,1,1, , ,1,1,0,1,VID,1192,PISCO,4133,125,000,LITRO,14,1,0,000, , , , ,125,000,0,000, 
